sequence,urn,document,lexeme
334,urn:cts:compnov:bible.genesis:13.16,septuagint,ls.n31413
335,urn:cts:compnov:bible.genesis:13.17,vulgate,ls.n14599
335,urn:cts:compnov:bible.genesis:13.17,vulgate,ls.n46529
335,urn:cts:compnov:bible.genesis:13.17,vulgate,lexent.n15868
335,urn:cts:compnov:bible.genesis:13.17,targum,ls.n14599
335,urn:cts:compnov:bible.genesis:13.17,targum,lexent.n15868
335,urn:cts:compnov:bible.genesis:13.17,septuagint,ls.n14599
335,urn:cts:compnov:bible.genesis:13.17,septuagint,lexent.n15868
336,urn:cts:compnov:bible.genesis:13.18,vulgate,ls.n29781
336,urn:cts:compnov:bible.genesis:13.18,vulgate,ls.n50442
336,urn:cts:compnov:bible.genesis:13.18,vulgate,ls.n20088
336,urn:cts:compnov:bible.genesis:13.18,vulgate,ls.n46529
336,urn:cts:compnov:bible.genesis:13.18,targum,ls.n47751
336,urn:cts:compnov:bible.genesis:13.18,targum,ls.n20088
336,urn:cts:compnov:bible.genesis:13.18,targum,ls.n46529
336,urn:cts:compnov:bible.genesis:13.18,septuagint,ls.n29781
336,urn:cts:compnov:bible.genesis:13.18,septuagint,ls.n20088
336,urn:cts:compnov:bible.genesis:13.18,septuagint,ls.n46529
337,urn:cts:compnov:bible.genesis:14.1,vulgate,ls.n17516
337,urn:cts:compnov:bible.genesis:14.1,vulgate,ls.n46529
337,urn:cts:compnov:bible.genesis:14.1,targum,ls.n17516
337,urn:cts:compnov:bible.genesis:14.1,targum,ls.n46529
337,urn:cts:compnov:bible.genesis:14.1,septuagint,ls.n17516
337,urn:cts:compnov:bible.genesis:14.1,septuagint,ls.n46529
338,urn:cts:compnov:bible.genesis:14.2,vulgate,lexent.n23008
338,urn:cts:compnov:bible.genesis:14.2,vulgate,ls.n46529
338,urn:cts:compnov:bible.genesis:14.2,targum,ls.n17516
338,urn:cts:compnov:bible.genesis:14.2,targum,ls.n46529
338,urn:cts:compnov:bible.genesis:14.2,septuagint,ls.n17516
338,urn:cts:compnov:bible.genesis:14.2,septuagint,ls.n691
338,urn:cts:compnov:bible.genesis:14.2,septuagint,ls.n46529
339,urn:cts:compnov:bible.genesis:14.3,vulgate,ls.n10977
339,urn:cts:compnov:bible.genesis:14.3,vulgate,ls.n46529
339,urn:cts:compnov:bible.genesis:14.3,targum,ls.n10292
339,urn:cts:compnov:bible.genesis:14.3,targum,ls.n46529
339,urn:cts:compnov:bible.genesis:14.3,septuagint,ls.n10977
340,urn:cts:compnov:bible.genesis:14.4,vulgate,lexent.n15868
341,urn:cts:compnov:bible.genesis:14.5,vulgate,ls.n50442
341,urn:cts:compnov:bible.genesis:14.5,vulgate,ls.n46529
341,urn:cts:compnov:bible.genesis:14.5,vulgate,lexent.n15868
341,urn:cts:compnov:bible.genesis:14.5,vulgate,ls.n34771
341,urn:cts:compnov:bible.genesis:14.5,targum,ls.n46529
341,urn:cts:compnov:bible.genesis:14.5,targum,lexent.n15868
341,urn:cts:compnov:bible.genesis:14.5,targum,ls.n34771
341,urn:cts:compnov:bible.genesis:14.5,septuagint,lexent.n15868
342,urn:cts:compnov:bible.genesis:14.6,vulgate,ls.n46529
342,urn:cts:compnov:bible.genesis:14.6,targum,ls.n46529
342,urn:cts:compnov:bible.genesis:14.6,targum,ls.n25350
342,urn:cts:compnov:bible.genesis:14.6,targum,ls.n13352
342,urn:cts:compnov:bible.genesis:14.6,septuagint,ls.n46529
343,urn:cts:compnov:bible.genesis:14.7,vulgate,ls.n46529
343,urn:cts:compnov:bible.genesis:14.7,vulgate,ls.n50442
343,urn:cts:compnov:bible.genesis:14.7,vulgate,ls.n34771
343,urn:cts:compnov:bible.genesis:14.7,vulgate,ls.n20088
343,urn:cts:compnov:bible.genesis:14.7,targum,ls.n46529
343,urn:cts:compnov:bible.genesis:14.7,targum,ls.n34771
343,urn:cts:compnov:bible.genesis:14.7,targum,ls.n20088
343,urn:cts:compnov:bible.genesis:14.7,septuagint,ls.n20088
344,urn:cts:compnov:bible.genesis:14.8,vulgate,ls.n46529
344,urn:cts:compnov:bible.genesis:14.8,targum,ls.n46529
344,urn:cts:compnov:bible.genesis:14.8,septuagint,ls.n46529
344,urn:cts:compnov:bible.genesis:14.8,septuagint,ls.n691
344,urn:cts:compnov:bible.genesis:14.8,septuagint,ls.n1605
346,urn:cts:compnov:bible.genesis:14.10,vulgate,ls.n20077
346,urn:cts:compnov:bible.genesis:14.10,vulgate,ls.n50654
346,urn:cts:compnov:bible.genesis:14.10,vulgate,ls.n6011
346,urn:cts:compnov:bible.genesis:14.10,vulgate,ls.n18943
346,urn:cts:compnov:bible.genesis:14.10,targum,ls.n20077
346,urn:cts:compnov:bible.genesis:14.10,targum,ls.n18943
346,urn:cts:compnov:bible.genesis:14.10,targum,ls.n6011
346,urn:cts:compnov:bible.genesis:14.10,septuagint,ls.n18943
346,urn:cts:compnov:bible.genesis:14.10,septuagint,ls.n6011
347,urn:cts:compnov:bible.genesis:14.11,vulgate,ls.n17964
347,urn:cts:compnov:bible.genesis:14.11,targum,ls.n46529
347,urn:cts:compnov:bible.genesis:14.11,septuagint,ls.n6614
348,urn:cts:compnov:bible.genesis:14.12,vulgate,ls.n20088
348,urn:cts:compnov:bible.genesis:14.12,targum,ls.n6614
348,urn:cts:compnov:bible.genesis:14.12,targum,ls.n20088
348,urn:cts:compnov:bible.genesis:14.12,septuagint,ls.n363
348,urn:cts:compnov:bible.genesis:14.12,septuagint,ls.n46529
348,urn:cts:compnov:bible.genesis:14.12,septuagint,ls.n20088
349,urn:cts:compnov:bible.genesis:14.13,vulgate,ls.n31472
349,urn:cts:compnov:bible.genesis:14.13,vulgate,ls.n20088
349,urn:cts:compnov:bible.genesis:14.13,targum,ls.n29751
349,urn:cts:compnov:bible.genesis:14.13,targum,ls.n46529
349,urn:cts:compnov:bible.genesis:14.13,septuagint,ls.n20088
349,urn:cts:compnov:bible.genesis:14.13,septuagint,ls.n46529
350,urn:cts:compnov:bible.genesis:14.14,vulgate,ls.n6614
350,urn:cts:compnov:bible.genesis:14.14,vulgate,ls.n31413
350,urn:cts:compnov:bible.genesis:14.14,vulgate,ls.n46529
350,urn:cts:compnov:bible.genesis:14.14,targum,ls.n6614
350,urn:cts:compnov:bible.genesis:14.14,targum,ls.n46529
350,urn:cts:compnov:bible.genesis:14.14,targum,ls.n3697
350,urn:cts:compnov:bible.genesis:14.14,targum,ls.n30423
350,urn:cts:compnov:bible.genesis:14.14,septuagint,ls.n4453
350,urn:cts:compnov:bible.genesis:14.14,septuagint,ls.n46529
350,urn:cts:compnov:bible.genesis:14.14,septuagint,ls.n31413
351,urn:cts:compnov:bible.genesis:14.15,vulgate,ls.n14559
351,urn:cts:compnov:bible.genesis:14.15,vulgate,ls.n34771
351,urn:cts:compnov:bible.genesis:14.15,vulgate,ls.n46529
351,urn:cts:compnov:bible.genesis:14.15,targum,ls.n14559
351,urn:cts:compnov:bible.genesis:14.15,targum,ls.n43940
351,urn:cts:compnov:bible.genesis:14.15,targum,ls.n34771
351,urn:cts:compnov:bible.genesis:14.15,targum,ls.n46529
351,urn:cts:compnov:bible.genesis:14.15,septuagint,ls.n34771
351,urn:cts:compnov:bible.genesis:14.15,septuagint,ls.n46529
353,urn:cts:compnov:bible.genesis:14.17,vulgate,ls.n46529
353,urn:cts:compnov:bible.genesis:14.17,vulgate,lexent.n15868
353,urn:cts:compnov:bible.genesis:14.17,targum,ls.n46529
353,urn:cts:compnov:bible.genesis:14.17,targum,ls.n7275
353,urn:cts:compnov:bible.genesis:14.17,septuagint,ls.n46529
353,urn:cts:compnov:bible.genesis:14.17,septuagint,ls.n7275
353,urn:cts:compnov:bible.genesis:14.17,septuagint,lexent.n15868
354,urn:cts:compnov:bible.genesis:14.18,vulgate,ls.n46529
354,urn:cts:compnov:bible.genesis:14.18,targum,ls.n46529
354,urn:cts:compnov:bible.genesis:14.18,septuagint,ls.n46529
355,urn:cts:compnov:bible.genesis:14.19,vulgate,ls.n11543
355,urn:cts:compnov:bible.genesis:14.19,targum,ls.n13804
355,urn:cts:compnov:bible.genesis:14.19,targum,ls.n46529
355,urn:cts:compnov:bible.genesis:14.19,septuagint,ls.n13804
355,urn:cts:compnov:bible.genesis:14.19,septuagint,ls.n11543
356,urn:cts:compnov:bible.genesis:14.20,vulgate,ls.n46529
356,urn:cts:compnov:bible.genesis:14.20,vulgate,ls.n12628
356,urn:cts:compnov:bible.genesis:14.20,targum,ls.n48671
356,urn:cts:compnov:bible.genesis:14.20,targum,ls.n12628
356,urn:cts:compnov:bible.genesis:14.20,septuagint,ls.n48671
356,urn:cts:compnov:bible.genesis:14.20,septuagint,ls.n12628
357,urn:cts:compnov:bible.genesis:14.21,vulgate,ls.n13804
357,urn:cts:compnov:bible.genesis:14.21,vulgate,ls.n14599
357,urn:cts:compnov:bible.genesis:14.21,targum,ls.n13804
357,urn:cts:compnov:bible.genesis:14.21,targum,ls.n14599
357,urn:cts:compnov:bible.genesis:14.21,septuagint,ls.n13804
357,urn:cts:compnov:bible.genesis:14.21,septuagint,ls.n14599
357,urn:cts:compnov:bible.genesis:14.21,septuagint,ls.n363
358,urn:cts:compnov:bible.genesis:14.22,vulgate,ls.n41387
358,urn:cts:compnov:bible.genesis:14.22,targum,ls.n13804
358,urn:cts:compnov:bible.genesis:14.22,targum,ls.n46529
358,urn:cts:compnov:bible.genesis:14.22,septuagint,ls.n13804
358,urn:cts:compnov:bible.genesis:14.22,septuagint,ls.n11543
359,urn:cts:compnov:bible.genesis:14.23,vulgate,ls.n363
359,urn:cts:compnov:bible.genesis:14.23,vulgate,ls.n46529
359,urn:cts:compnov:bible.genesis:14.23,vulgate,ls.n13804
359,urn:cts:compnov:bible.genesis:14.23,targum,ls.n363
359,urn:cts:compnov:bible.genesis:14.23,targum,ls.n46529
359,urn:cts:compnov:bible.genesis:14.23,targum,ls.n13804
359,urn:cts:compnov:bible.genesis:14.23,septuagint,ls.n363
359,urn:cts:compnov:bible.genesis:14.23,septuagint,ls.n13804
360,urn:cts:compnov:bible.genesis:14.24,vulgate,ls.n16677
360,urn:cts:compnov:bible.genesis:14.24,vulgate,ls.n50442
360,urn:cts:compnov:bible.genesis:14.24,vulgate,ls.n363
360,urn:cts:compnov:bible.genesis:14.24,targum,ls.n16677
360,urn:cts:compnov:bible.genesis:14.24,septuagint,ls.n363
361,urn:cts:compnov:bible.genesis:15.1,vulgate,ls.n17516
361,urn:cts:compnov:bible.genesis:15.1,vulgate,ls.n46529
361,urn:cts:compnov:bible.genesis:15.1,vulgate,ls.n13804
361,urn:cts:compnov:bible.genesis:15.1,vulgate,ls.n48358
361,urn:cts:compnov:bible.genesis:15.1,targum,ls.n17516
361,urn:cts:compnov:bible.genesis:15.1,targum,ls.n46529
361,urn:cts:compnov:bible.genesis:15.1,targum,ls.n13804
361,urn:cts:compnov:bible.genesis:15.1,targum,ls.n48358
361,urn:cts:compnov:bible.genesis:15.1,septuagint,ls.n17516
361,urn:cts:compnov:bible.genesis:15.1,septuagint,ls.n46529
361,urn:cts:compnov:bible.genesis:15.1,septuagint,ls.n13804
361,urn:cts:compnov:bible.genesis:15.1,septuagint,ls.n48358
362,urn:cts:compnov:bible.genesis:15.2,vulgate,ls.n13804
362,urn:cts:compnov:bible.genesis:15.2,vulgate,ls.n14599
362,urn:cts:compnov:bible.genesis:15.2,vulgate,ls.n50077
362,urn:cts:compnov:bible.genesis:15.2,vulgate,ls.n26488
362,urn:cts:compnov:bible.genesis:15.2,targum,ls.n13804
362,urn:cts:compnov:bible.genesis:15.2,targum,ls.n14599
362,urn:cts:compnov:bible.genesis:15.2,targum,ls.n26488
362,urn:cts:compnov:bible.genesis:15.2,targum,ls.n46529
362,urn:cts:compnov:bible.genesis:15.2,septuagint,ls.n13804
362,urn:cts:compnov:bible.genesis:15.2,septuagint,ls.n14599
362,urn:cts:compnov:bible.genesis:15.2,septuagint,ls.n14028
362,urn:cts:compnov:bible.genesis:15.2,septuagint,ls.n26488
363,urn:cts:compnov:bible.genesis:15.3,vulgate,ls.n14599
363,urn:cts:compnov:bible.genesis:15.3,vulgate,ls.n20130
363,urn:cts:compnov:bible.genesis:15.3,vulgate,ls.n46529
363,urn:cts:compnov:bible.genesis:15.3,targum,ls.n13804
363,urn:cts:compnov:bible.genesis:15.3,targum,ls.n14599
363,urn:cts:compnov:bible.genesis:15.3,targum,ls.n20130
363,urn:cts:compnov:bible.genesis:15.3,targum,ls.n46529
363,urn:cts:compnov:bible.genesis:15.3,septuagint,ls.n14599
364,urn:cts:compnov:bible.genesis:15.4,vulgate,ls.n17516
364,urn:cts:compnov:bible.genesis:15.4,vulgate,ls.n46529
364,urn:cts:compnov:bible.genesis:15.4,vulgate,ls.n13804
364,urn:cts:compnov:bible.genesis:15.4,vulgate,ls.n20130
364,urn:cts:compnov:bible.genesis:15.4,vulgate,ls.n20077
364,urn:cts:compnov:bible.genesis:15.4,targum,ls.n17516
364,urn:cts:compnov:bible.genesis:15.4,targum,ls.n46529
364,urn:cts:compnov:bible.genesis:15.4,targum,ls.n13804
364,urn:cts:compnov:bible.genesis:15.4,targum,ls.n20130
364,urn:cts:compnov:bible.genesis:15.4,targum,ls.n19570
364,urn:cts:compnov:bible.genesis:15.4,septuagint,ls.n17516
364,urn:cts:compnov:bible.genesis:15.4,septuagint,ls.n46529
364,urn:cts:compnov:bible.genesis:15.4,septuagint,ls.n13804
365,urn:cts:compnov:bible.genesis:15.5,vulgate,ls.n31413
365,urn:cts:compnov:bible.genesis:15.5,vulgate,lexent.n37193
365,urn:cts:compnov:bible.genesis:15.5,vulgate,ls.n13804
365,urn:cts:compnov:bible.genesis:15.5,vulgate,ls.n46529
365,urn:cts:compnov:bible.genesis:15.5,targum,ls.n13804
365,urn:cts:compnov:bible.genesis:15.5,targum,ls.n31413
365,urn:cts:compnov:bible.genesis:15.5,targum,lexent.n37193
365,urn:cts:compnov:bible.genesis:15.5,targum,lexent.n15868
365,urn:cts:compnov:bible.genesis:15.5,targum,ls.n46529
365,urn:cts:compnov:bible.genesis:15.5,septuagint,ls.n13804
365,urn:cts:compnov:bible.genesis:15.5,septuagint,ls.n31413
365,urn:cts:compnov:bible.genesis:15.5,septuagint,lexent.n37193
365,urn:cts:compnov:bible.genesis:15.5,septuagint,ls.n46529
366,urn:cts:compnov:bible.genesis:15.6,vulgate,ls.n11525
366,urn:cts:compnov:bible.genesis:15.6,vulgate,ls.n46529
366,urn:cts:compnov:bible.genesis:15.6,targum,ls.n11525
366,urn:cts:compnov:bible.genesis:15.6,targum,ls.n46529
366,urn:cts:compnov:bible.genesis:15.6,septuagint,ls.n11525
366,urn:cts:compnov:bible.genesis:15.6,septuagint,ls.n46529
367,urn:cts:compnov:bible.genesis:15.7,vulgate,ls.n13804
367,urn:cts:compnov:bible.genesis:15.7,vulgate,ls.n14599
367,urn:cts:compnov:bible.genesis:15.7,vulgate,ls.n37191
367,urn:cts:compnov:bible.genesis:15.7,vulgate,lexent.n15868
367,urn:cts:compnov:bible.genesis:15.7,targum,ls.n13804
367,urn:cts:compnov:bible.genesis:15.7,targum,ls.n14599
367,urn:cts:compnov:bible.genesis:15.7,septuagint,ls.n13804
367,urn:cts:compnov:bible.genesis:15.7,septuagint,ls.n14599
368,urn:cts:compnov:bible.genesis:15.8,vulgate,ls.n42976
368,urn:cts:compnov:bible.genesis:15.8,vulgate,lexent.n37193
368,urn:cts:compnov:bible.genesis:15.8,vulgate,ls.n37191
368,urn:cts:compnov:bible.genesis:15.8,vulgate,ls.n46529
368,urn:cts:compnov:bible.genesis:15.8,vulgate,lexent.n15868
368,urn:cts:compnov:bible.genesis:15.8,targum,ls.n13804
368,urn:cts:compnov:bible.genesis:15.8,targum,ls.n42976
368,urn:cts:compnov:bible.genesis:15.8,septuagint,ls.n14697
368,urn:cts:compnov:bible.genesis:15.8,septuagint,ls.n42976
368,urn:cts:compnov:bible.genesis:15.8,septuagint,lexent.n15868
369,urn:cts:compnov:bible.genesis:15.9,vulgate,ls.n41387
369,urn:cts:compnov:bible.genesis:15.9,vulgate,ls.n46587
369,urn:cts:compnov:bible.genesis:15.9,vulgate,lexent.n23674
369,urn:cts:compnov:bible.genesis:15.9,targum,ls.n13804
369,urn:cts:compnov:bible.genesis:15.9,septuagint,ls.n13804
369,urn:cts:compnov:bible.genesis:15.9,septuagint,ls.n363
370,urn:cts:compnov:bible.genesis:15.10,vulgate,ls.n14559
370,urn:cts:compnov:bible.genesis:15.10,vulgate,ls.n37010
370,urn:cts:compnov:bible.genesis:15.10,targum,lexent.n15868
370,urn:cts:compnov:bible.genesis:15.10,targum,ls.n14559
370,urn:cts:compnov:bible.genesis:15.10,targum,ls.n37010
370,urn:cts:compnov:bible.genesis:15.10,septuagint,ls.n363
370,urn:cts:compnov:bible.genesis:15.10,septuagint,ls.n14559
370,urn:cts:compnov:bible.genesis:15.10,septuagint,ls.n37010
371,urn:cts:compnov:bible.genesis:15.11,vulgate,lexent.n15868
371,urn:cts:compnov:bible.genesis:15.11,targum,lexent.n15868
371,urn:cts:compnov:bible.genesis:15.11,septuagint,ls.n43305
372,urn:cts:compnov:bible.genesis:15.12,targum,ls.n17516
372,urn:cts:compnov:bible.genesis:15.12,targum,ls.n46529
372,urn:cts:compnov:bible.genesis:15.12,targum,ls.n6011
372,urn:cts:compnov:bible.genesis:15.12,septuagint,ls.n6011
373,urn:cts:compnov:bible.genesis:15.13,vulgate,ls.n13804
373,urn:cts:compnov:bible.genesis:15.13,vulgate,ls.n46529
373,urn:cts:compnov:bible.genesis:15.13,vulgate,ls.n42976
373,urn:cts:compnov:bible.genesis:15.13,vulgate,ls.n45870
373,urn:cts:compnov:bible.genesis:15.13,targum,ls.n13804
373,urn:cts:compnov:bible.genesis:15.13,targum,ls.n42976
373,urn:cts:compnov:bible.genesis:15.13,targum,ls.n46529
373,urn:cts:compnov:bible.genesis:15.13,septuagint,ls.n13804
373,urn:cts:compnov:bible.genesis:15.13,septuagint,ls.n46529
373,urn:cts:compnov:bible.genesis:15.13,septuagint,ls.n8938
373,urn:cts:compnov:bible.genesis:15.13,septuagint,ls.n42976
373,urn:cts:compnov:bible.genesis:15.13,septuagint,ls.n45870
374,urn:cts:compnov:bible.genesis:15.14,vulgate,ls.n43940
374,urn:cts:compnov:bible.genesis:15.14,vulgate,ls.n46529
374,urn:cts:compnov:bible.genesis:15.14,vulgate,ls.n25294
374,urn:cts:compnov:bible.genesis:15.14,targum,ls.n43940
374,urn:cts:compnov:bible.genesis:15.14,targum,ls.n46529
374,urn:cts:compnov:bible.genesis:15.14,targum,ls.n25294
374,urn:cts:compnov:bible.genesis:15.14,septuagint,ls.n43940
374,urn:cts:compnov:bible.genesis:15.14,septuagint,ls.n25294
374,urn:cts:compnov:bible.genesis:15.14,septuagint,ls.n13804
375,urn:cts:compnov:bible.genesis:15.15,vulgate,lexent.n15868
375,urn:cts:compnov:bible.genesis:15.15,vulgate,ls.n43703
375,urn:cts:compnov:bible.genesis:15.15,targum,ls.n9072
375,urn:cts:compnov:bible.genesis:15.15,septuagint,lexent.n15868
376,urn:cts:compnov:bible.genesis:15.16,vulgate,ls.n46529
376,urn:cts:compnov:bible.genesis:15.16,targum,ls.n46529
376,urn:cts:compnov:bible.genesis:15.16,septuagint,ls.n46529
377,urn:cts:compnov:bible.genesis:15.17,vulgate,ls.n17516
377,urn:cts:compnov:bible.genesis:15.17,vulgate,ls.n46529
377,urn:cts:compnov:bible.genesis:15.17,vulgate,ls.n3120
377,urn:cts:compnov:bible.genesis:15.17,targum,ls.n17516
377,urn:cts:compnov:bible.genesis:15.17,targum,ls.n46529
377,urn:cts:compnov:bible.genesis:15.17,targum,lexent.n48771
377,urn:cts:compnov:bible.genesis:15.17,septuagint,ls.n46529
377,urn:cts:compnov:bible.genesis:15.17,septuagint,ls.n17516
378,urn:cts:compnov:bible.genesis:15.18,vulgate,ls.n13804
378,urn:cts:compnov:bible.genesis:15.18,vulgate,ls.n14599
378,urn:cts:compnov:bible.genesis:15.18,targum,ls.n13804
378,urn:cts:compnov:bible.genesis:15.18,targum,ls.n14599
378,urn:cts:compnov:bible.genesis:15.18,septuagint,ls.n13804
378,urn:cts:compnov:bible.genesis:15.18,septuagint,ls.n14599
382,urn:cts:compnov:bible.genesis:16.1,vulgate,ls.n19570
382,urn:cts:compnov:bible.genesis:16.1,vulgate,ls.n20077
382,urn:cts:compnov:bible.genesis:16.1,vulgate,ls.n1605
382,urn:cts:compnov:bible.genesis:16.1,targum,ls.n33879
382,urn:cts:compnov:bible.genesis:16.1,targum,ls.n20077
382,urn:cts:compnov:bible.genesis:16.1,targum,ls.n1605
382,urn:cts:compnov:bible.genesis:16.1,septuagint,ls.n33879
382,urn:cts:compnov:bible.genesis:16.1,septuagint,ls.n46529
382,urn:cts:compnov:bible.genesis:16.1,septuagint,ls.n1605
383,urn:cts:compnov:bible.genesis:16.2,vulgate,ls.n13804
383,urn:cts:compnov:bible.genesis:16.2,vulgate,ls.n33879
383,urn:cts:compnov:bible.genesis:16.2,vulgate,ls.n13241
383,urn:cts:compnov:bible.genesis:16.2,targum,ls.n13804
383,urn:cts:compnov:bible.genesis:16.2,targum,ls.n38381
383,urn:cts:compnov:bible.genesis:16.2,septuagint,ls.n13804
383,urn:cts:compnov:bible.genesis:16.2,septuagint,ls.n33879
384,urn:cts:compnov:bible.genesis:16.3,vulgate,ls.n17964
384,urn:cts:compnov:bible.genesis:16.3,vulgate,ls.n1605
384,urn:cts:compnov:bible.genesis:16.3,vulgate,ls.n20088
384,urn:cts:compnov:bible.genesis:16.3,vulgate,ls.n8883
384,urn:cts:compnov:bible.genesis:16.3,vulgate,ls.n12628
384,urn:cts:compnov:bible.genesis:16.3,vulgate,lexent.n15868
384,urn:cts:compnov:bible.genesis:16.3,targum,ls.n17964
384,urn:cts:compnov:bible.genesis:16.3,targum,ls.n1605
384,urn:cts:compnov:bible.genesis:16.3,targum,ls.n20088
384,urn:cts:compnov:bible.genesis:16.3,targum,ls.n12628
384,urn:cts:compnov:bible.genesis:16.3,targum,lexent.n15868
384,urn:cts:compnov:bible.genesis:16.3,septuagint,ls.n363
384,urn:cts:compnov:bible.genesis:16.3,septuagint,ls.n1605
384,urn:cts:compnov:bible.genesis:16.3,septuagint,ls.n12628
384,urn:cts:compnov:bible.genesis:16.3,septuagint,lexent.n15868
385,urn:cts:compnov:bible.genesis:16.4,vulgate,ls.n46529
385,urn:cts:compnov:bible.genesis:16.4,vulgate,lexent.n15868
385,urn:cts:compnov:bible.genesis:16.4,vulgate,ls.n50883
385,urn:cts:compnov:bible.genesis:16.4,targum,ls.n46529
385,urn:cts:compnov:bible.genesis:16.4,targum,ls.n1605
385,urn:cts:compnov:bible.genesis:16.4,septuagint,ls.n46529
385,urn:cts:compnov:bible.genesis:16.4,septuagint,ls.n1605
385,urn:cts:compnov:bible.genesis:16.4,septuagint,ls.n20077
386,urn:cts:compnov:bible.genesis:16.5,vulgate,ls.n13804
386,urn:cts:compnov:bible.genesis:16.5,vulgate,lexent.n23008
386,urn:cts:compnov:bible.genesis:16.5,vulgate,ls.n1605
386,urn:cts:compnov:bible.genesis:16.5,vulgate,ls.n12628
386,urn:cts:compnov:bible.genesis:16.5,vulgate,ls.n50883
386,urn:cts:compnov:bible.genesis:16.5,vulgate,ls.n20077
386,urn:cts:compnov:bible.genesis:16.5,vulgate,ls.n25294
386,urn:cts:compnov:bible.genesis:16.5,targum,ls.n13804
386,urn:cts:compnov:bible.genesis:16.5,targum,ls.n20077
386,urn:cts:compnov:bible.genesis:16.5,targum,ls.n12628
386,urn:cts:compnov:bible.genesis:16.5,targum,ls.n46529
386,urn:cts:compnov:bible.genesis:16.5,targum,ls.n25294
386,urn:cts:compnov:bible.genesis:16.5,septuagint,ls.n13804
386,urn:cts:compnov:bible.genesis:16.5,septuagint,ls.n34121
386,urn:cts:compnov:bible.genesis:16.5,septuagint,ls.n12628
386,urn:cts:compnov:bible.genesis:16.5,septuagint,ls.n20077
386,urn:cts:compnov:bible.genesis:16.5,septuagint,ls.n25294
387,urn:cts:compnov:bible.genesis:16.6,vulgate,ls.n41387
387,urn:cts:compnov:bible.genesis:16.6,vulgate,ls.n46529
387,urn:cts:compnov:bible.genesis:16.6,vulgate,ls.n26488
387,urn:cts:compnov:bible.genesis:16.6,vulgate,lexent.n15868
387,urn:cts:compnov:bible.genesis:16.6,targum,ls.n13804
387,urn:cts:compnov:bible.genesis:16.6,targum,ls.n46529
387,urn:cts:compnov:bible.genesis:16.6,targum,ls.n36504
387,urn:cts:compnov:bible.genesis:16.6,targum,lexent.n15868
387,urn:cts:compnov:bible.genesis:16.6,targum,ls.n18943
387,urn:cts:compnov:bible.genesis:16.6,septuagint,ls.n13804
387,urn:cts:compnov:bible.genesis:16.6,septuagint,ls.n36504
387,urn:cts:compnov:bible.genesis:16.6,septuagint,ls.n46529
387,urn:cts:compnov:bible.genesis:16.6,septuagint,lexent.n15868
387,urn:cts:compnov:bible.genesis:16.6,septuagint,ls.n18943
388,urn:cts:compnov:bible.genesis:16.7,vulgate,ls.n24717
388,urn:cts:compnov:bible.genesis:16.7,vulgate,lexent.n15868
388,urn:cts:compnov:bible.genesis:16.7,vulgate,ls.n46529
388,urn:cts:compnov:bible.genesis:16.7,vulgate,ls.n13352
388,urn:cts:compnov:bible.genesis:16.7,targum,ls.n24717
388,urn:cts:compnov:bible.genesis:16.7,targum,lexent.n15868
388,urn:cts:compnov:bible.genesis:16.7,targum,ls.n46529
388,urn:cts:compnov:bible.genesis:16.7,septuagint,ls.n24717
388,urn:cts:compnov:bible.genesis:16.7,septuagint,lexent.n15868
389,urn:cts:compnov:bible.genesis:16.8,vulgate,ls.n13804
389,urn:cts:compnov:bible.genesis:16.8,vulgate,ls.n1605
389,urn:cts:compnov:bible.genesis:16.8,vulgate,ls.n50442
389,urn:cts:compnov:bible.genesis:16.8,vulgate,ls.n50077
389,urn:cts:compnov:bible.genesis:16.8,vulgate,ls.n41387
389,urn:cts:compnov:bible.genesis:16.8,vulgate,ls.n18943
389,urn:cts:compnov:bible.genesis:16.8,targum,ls.n13804
389,urn:cts:compnov:bible.genesis:16.8,targum,ls.n1605
389,urn:cts:compnov:bible.genesis:16.8,targum,ls.n18943
389,urn:cts:compnov:bible.genesis:16.8,septuagint,ls.n13804
389,urn:cts:compnov:bible.genesis:16.8,septuagint,ls.n1605
389,urn:cts:compnov:bible.genesis:16.8,septuagint,ls.n18943
390,urn:cts:compnov:bible.genesis:16.9,vulgate,ls.n13804
390,urn:cts:compnov:bible.genesis:16.9,targum,ls.n13804
390,urn:cts:compnov:bible.genesis:16.9,targum,ls.n45870
390,urn:cts:compnov:bible.genesis:16.9,septuagint,ls.n13804
391,urn:cts:compnov:bible.genesis:16.10,vulgate,ls.n29924
391,urn:cts:compnov:bible.genesis:16.10,vulgate,lexent.n23674
391,urn:cts:compnov:bible.genesis:16.10,vulgate,ls.n31413
391,urn:cts:compnov:bible.genesis:16.10,targum,ls.n13804
391,urn:cts:compnov:bible.genesis:16.10,targum,ls.n29924
391,urn:cts:compnov:bible.genesis:16.10,targum,ls.n31413
391,urn:cts:compnov:bible.genesis:16.10,septuagint,ls.n13804
391,urn:cts:compnov:bible.genesis:16.10,septuagint,ls.n29924
391,urn:cts:compnov:bible.genesis:16.10,septuagint,ls.n31413
392,urn:cts:compnov:bible.genesis:16.11,vulgate,ls.n33879
392,urn:cts:compnov:bible.genesis:16.11,vulgate,lexent.n15868
392,urn:cts:compnov:bible.genesis:16.11,targum,ls.n13804
392,urn:cts:compnov:bible.genesis:16.11,targum,ls.n33879
392,urn:cts:compnov:bible.genesis:16.11,septuagint,ls.n20077
